sunHour,DewPointC,cloudcover,humidity,precipMM,pressure,tempC,visibility,windspeedKmph
8.242857142857142,0.7142857142857143,20.428571428571427,44.714285714285715,0.5428571428571429,1016.1428571428571,19.714285714285715,9.857142857142858,6.857142857142857
8.471428571428572,1.2857142857142858,12.714285714285714,50.0,0.12857142857142856,1018.8571428571429,17.857142857142858,10.0,6.857142857142857
8.471428571428573,5.0,22.428571428571427,66.14285714285714,0.6428571428571429,1013.5714285714286,16.857142857142858,9.428571428571429,8.142857142857142
8.700000000000001,1.2857142857142858,15.857142857142858,50.0,0.0,1016.5714285714286,18.142857142857142,10.0,8.428571428571429
8.700000000000001,3.0,23.285714285714285,52.57142857142857,0.09999999999999999,1017.8571428571429,18.571428571428573,9.857142857142858,8.428571428571429
8.485714285714286,2.2857142857142856,7.857142857142857,55.57142857142857,0.05714285714285715,1016.2857142857143,17.714285714285715,9.714285714285714,9.285714285714286
8.042857142857143,3.4285714285714284,25.0,57.57142857142857,0.5428571428571428,1016.7142857142857,18.714285714285715,9.857142857142858,10.285714285714286
8.9,5.0,22.571428571428573,58.42857142857143,0.21428571428571427,1013.7142857142857,19.428571428571427,10.0,9.428571428571429
11.599999999999998,5.571428571428571,8.714285714285714,48.285714285714285,0.0,1008.7142857142857,23.857142857142858,10.0,8.428571428571429
11.4,9.142857142857142,10.142857142857142,61.142857142857146,1.3428571428571427,1007.8571428571429,23.428571428571427,9.571428571428571,9.571428571428571
10.799999999999999,8.285714285714286,18.714285714285715,57.0,0.1285714285714286,1013.8571428571429,24.714285714285715,10.0,7.428571428571429
11.599999999999998,7.285714285714286,4.142857142857143,43.42857142857143,0.04285714285714286,1011.2857142857143,28.0,10.0,9.142857142857142
12.157142857142858,10.285714285714286,16.714285714285715,43.714285714285715,0.18571428571428572,1011.5714285714286,31.285714285714285,9.857142857142858,9.142857142857142
12.77142857142857,10.285714285714286,11.0,34.142857142857146,0.042857142857142864,1008.7142857142857,34.57142857142857,10.0,7.571428571428571
